Timestamp,Animal,Staff,Log Type,Date,Time,Feeding Log,Did you feed all individuals? ,"If not, who did you feed?",What did you feed? (Weight per animal) [<0.15 lb],What did you feed? (Weight per animal) [0.25 lb],What did you feed? (Weight per animal) [0.5 lb],What did you feed? (Weight per animal) [0.75 lb],What did you feed? (Weight per animal) [1 lb],What did you feed? (Weight per animal) [1.25 lb],What did you feed? (Weight per animal) [1.5 lb],What did you feed? (Weight per animal) [1.75 lb],What did you feed? (Weight per animal) [2 lb],What did you feed? (Weight per animal) [5 lb],What did you feed? (Weight per animal) [10 lb],What did you feed? (Weight per animal) [15 lb],What did you feed? (Weight per animal) [20 lb],Additional weight information,Extra Food Info,If other,Amount_fed,Food_type,Deer feed scoops,Observation Type,Finding
10/11/2024 19:09,Red Fox,Krystal,Feeding/Observation,10/11/2024,6:30:00 PM,,Yes,,,,,,,,,,,,,,,,,Jake - 0.35 lb of NB,,,,DVE,NSF
10/11/2024 19:08,Bobcat,Krystal,Feeding/Observation,10/11/2024,6:00:00 PM,,Yes,,,,,,,,,,,,,,,,,Jake - 0.55 lb of NB,,,,DVE,NSF
10/10/2024 21:29,Red Fox,John,Feeding/Observation,10/10/2024,5:50:00 PM,,Yes,,Nebraska Brand,"Nebraska Brand, Fresh Vegetables",,,,,,,,,,,,,,,,,,DVE,NSF
10/10/2024 21:28,Bobcat,John,Feeding/Observation,10/10/2024,5:30:00 PM,,Yes,,Nebraska Brand,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
10/9/2024 19:39,Red Fox,John,Feeding/Observation,10/9/2024,5:45:00 PM,,Yes,,Nebraska Brand,"Nebraska Brand, Fresh Vegetables",,,,,,,,,,,,,,,,,,DVE,NSF
10/9/2024 19:38,Bobcat,John,Feeding/Observation,10/9/2024,5:30:00 PM,,Yes,,Nebraska Brand,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
10/8/2024 18:11,Red Fox,John,Feeding/Observation,10/8/2024,6:00:00 PM,,Yes,,"Nebraska Brand, Fresh Vegetables",Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
10/8/2024 17:59,Bobcat,John,Feeding/Observation,10/8/2024,5:50:00 PM,,Yes,,Nebraska Brand,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
10/8/2024 9:55,Bobcat,John,Feeding/Observation,10/8/2024,9:45:00 AM,,Yes,,Nebraska Brand,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
10/3/2024 17:09,Red Fox,John,Feeding/Observation,10/3/2024,5:00:00 PM,,Yes,,Whole prey,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
10/3/2024 17:09,Bobcat,John,Feeding/Observation,10/3/2024,4:45:00 PM,,Yes,,Whole prey,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
10/2/2024 23:16,Red Fox,John,Feeding/Observation,10/2/2024,4:50:00 PM,,Yes,,Nebraska Brand,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
10/2/2024 23:15,Bobcat,John,Feeding/Observation,10/2/2024,4:45:00 PM,,Yes,,Nebraska Brand,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
10/2/2024 23:16,Wolf,John,Feeding/Observation,10/2/2024,3:30:00 PM,,Yes,,,,,,,,,,,Nebraska Brand,,,,,,,,,,DVE,NSF
10/2/2024 16:24,Red Fox,John,Feeding/Observation,10/2/2024,9:30:00 AM,,Yes,,Fresh Vegetables,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
10/2/2024 16:23,Bobcat,John,Feeding/Observation,10/2/2024,9:00:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
10/1/2024 8:54,Red Fox,John,Feeding/Observation,10/1/2024,8:45:00 AM,,Yes,,"Nebraska Brand, Fresh Vegetables",Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
10/1/2024 8:52,Bobcat,John,Feeding/Observation,10/1/2024,8:40:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/29/2024 18:10,Red Fox,John,Feeding/Observation,9/29/2024,6:00:00 PM,,Yes,,Nebraska Brand,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
9/29/2024 17:55,Bobcat,John,Feeding/Observation,9/29/2024,5:45:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/29/2024 12:26,Red Fox,John,Feeding/Observation,9/29/2024,9:15:00 AM,,Yes,,"Nebraska Brand, Fresh Vegetables",Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
9/29/2024 12:25,Bobcat,John,Feeding/Observation,9/29/2024,9:00:00 AM,,Yes,,Nebraska Brand,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
9/28/2024 22:36,Red Fox,John,Feeding/Observation,9/28/2024,9:15:00 PM,,Yes,,Nebraska Brand,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
9/28/2024 22:36,Bobcat,John,Feeding/Observation,9/28/2024,6:00:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/28/2024 10:03,Bobcat,John,Feeding/Observation,9/28/2024,10:00:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/28/2024 10:04,Red Fox,John,Feeding/Observation,9/28/2024,9:30:00 AM,,Yes,,Fresh Vegetables,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
9/26/2024 10:09,Red Fox,Krystal,Feeding/Observation,9/26/2024,9:45:00 AM,,Yes,,,,,,,,,,,,,,,,,Jake- 0.20lb of peppers and 0.25lb of NB,,,,DVE,NSF
9/26/2024 10:07,Bobcat,Krystal,Feeding/Observation,9/26/2024,9:30:00 AM,,Yes,,,,,,,,,,,,,,,,,Jake- 0.45 lb of NB ,,,,DVE,NSF
9/25/2024 0:31,Bobcat,John,Feeding/Observation,9/24/2024,6:00:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/25/2024 0:32,Red Fox,John,Feeding/Observation,9/24/2024,5:45:00 PM,,Yes,,Nebraska Brand,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
9/23/2024 20:12,Red Fox,Miranda,Feeding/Observation,9/23/2024,7:15:00 PM,,Yes,,Nebraska Brand,Nebraska Brand,,,,,,,,,,,,,,. 3lb nb each,,,,DVE,"Jamie ate right away, sabra ate some and cached some"
9/23/2024 20:10,Bobcat,Miranda,Feeding/Observation,9/23/2024,6:30:00 PM,,No,Cash,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,"Fed in habitat on stumps, cash eating right away, carter saw but walking around no visual of consumption "
9/23/2024 9:52,Red Fox,John,Feeding/Observation,9/23/2024,9:30:00 AM,,Yes,,Nebraska Brand,Fresh Vegetables,,,,,,,,,,,,,,,,,,DVE,NSF
9/23/2024 9:09,Bobcat,John,Feeding/Observation,9/23/2024,9:00:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,Cash was Pacing and panting both signs of stress no obvious triggers were present.
9/22/2024 17:11,Bobcat,Krystal,Feeding/Observation,9/22/2024,5:00:00 PM,,Yes,,,,,,,,,,,,,,,,,.30lb of nb ,,,,DVE,NSF
9/22/2024 17:13,Bobcat,Krystal,Feeding/Observation,9/22/2024,4:45:00 PM,,Yes,,,,,,,,,,,,,,,,,0.30 lb of nb ,,,,DVE,NSF
9/22/2024 18:46,Red Fox,Krystal,Feeding/Observation,9/22/2024,4:45:00 PM,,Yes,,,,,,,,,,,,,,,,,0.30lb of nb,,,,DVE,NSF
9/22/2024 11:56,Red Fox,Krystal,Feeding/Observation,9/22/2024,9:30:00 AM,,Yes,,,,,,,,,,,,,,,,,0.25 of cucumbers and pepper. And 0.10lb of nb,,,,DVE,NSF
9/22/2024 11:53,Bobcat,Krystal,Feeding/Observation,9/22/2024,9:00:00 AM,,Yes,,,,,,,,,,,,,,,,,0.40lb of nb ,,,,DVE,NSF
9/21/2024 17:00,Bobcat,Krystal,Feeding/Observation,9/21/2024,4:15:00 PM,,Yes,,,,,,,,,,,,,,,,,0.40 lb of NB,,,,DVE,NSF
9/21/2024 16:06,Wolf,Krystal,Feeding/Observation,9/21/2024,2:00:00 PM,,Yes,,,,,,,,,,,,,,,,,5lb of NB per wolf,,,,DVE,NSF
9/21/2024 13:20,Red Fox,Krystal,Feeding/Observation,9/21/2024,9:30:00 AM,,Yes,,,,,,,,,,,,,,,,,0.25lb of mix veg and 0.10lb of nb ,,,,DVE,NSF
9/21/2024 13:19,Bobcat,Krystal,Feeding/Observation,9/21/2024,9:00:00 AM,,Yes,,,,,,,,,,,,,,,,,0.45lb of NB each,,,,DVE,NSF
9/21/2024 17:11,Red Fox,Krystal,Feeding/Observation,9/21/2024,4:45:00 AM,,Yes,,,,,,,,,,,,,,,,,0.30lb of NB ,,,,DVE,NSF
9/20/2024 10:25,Bobcat,John,Feeding/Observation,9/20/2024,10:00:00 AM,,Yes,,,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
9/19/2024 10:05,Bobcat,John,Feeding/Observation,9/19/2024,9:45:00 AM,,Yes,,Nebraska Brand,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/19/2024 9:18,Red Fox,John,Feeding/Observation,9/19/2024,9:00:00 AM,,Yes,,Nebraska Brand,Fresh Vegetables,,,,,,,,,,,,,,,,,,DVE,NSF
9/18/2024 20:18,Red Fox,John,Feeding/Observation,9/18/2024,7:30:00 PM,,Yes,,Nebraska Brand,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
9/18/2024 19:38,Bobcat,John,Feeding/Observation,9/18/2024,6:30:00 PM,,Yes,,Nebraska Brand,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/17/2024 13:02,Red Fox,Krystal,Feeding/Observation,9/17/2024,9:30:00 AM,,Yes,,,,,,,,,,,,,,,,,Jake- 0.20lb of mix veg and blueberries 0.10lb of NB,,,,DPE,NSF
9/17/2024 12:57,Bobcat,Krystal,Feeding/Observation,9/17/2024,9:15:00 AM,,Yes,,,,,,,,,,,,,,,,,Jake- 0.60 lb of nb each,,,,DVE,NSF
9/16/2024 19:37,Bobcat,Krystal,Feeding/Observation,9/16/2024,6:30:00 PM,,Yes,,,,,,,,,,,,,,,,,Jake- 0.60lb of nb,,,,DVE,NSF
9/16/2024 19:35,Red Fox,Krystal,Feeding/Observation,9/16/2024,6:00:00 PM,,Yes,,,,,,,,,,,,,,,,,Jake- 0.40 lb of nb,,,,DVE,NSF
9/15/2024 18:25,Bobcat,John,Feeding/Observation,9/15/2024,5:30:00 PM,,Yes,,Nebraska Brand,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/15/2024 18:26,Red Fox,John,Feeding/Observation,9/15/2024,3:45:00 PM,,Yes,,Nebraska Brand,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
9/15/2024 14:13,Red Fox,John,Feeding/Observation,9/15/2024,9:20:00 AM,,Yes,,Nebraska Brand,Fresh Vegetables,,,,,,,,,,,,,,,,,,DVE,NSF
9/15/2024 14:12,Bobcat,John,Feeding/Observation,9/15/2024,9:00:00 AM,,Yes,,Nebraska Brand,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/14/2024 16:35,Bobcat,John,Feeding/Observation,9/14/2024,4:30:00 PM,,Yes,,,,Chicken,,,,,,,,,,,,,,,,,DVE,NSF
9/14/2024 15:24,Wolf,John,Feeding/Observation,9/14/2024,2:00:00 PM,,Yes,,,,,,"Nebraska Brand, OTHER",,,,Nebraska Brand,Nebraska Brand,,,,,,Bones,,,,DVE,NSF
9/14/2024 9:46,Red Fox,John,Feeding/Observation,9/14/2024,9:20:00 AM,,Yes,,,Fresh Vegetables,,,,,,,,,,,,,,,,,,DVE,NSF
9/14/2024 9:45,Bobcat,John,Feeding/Observation,9/14/2024,9:00:00 AM,,Yes,,Nebraska Brand,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/13/2024 18:51,Red Fox,John,Feeding/Observation,9/13/2024,6:30:00 PM,,Yes,,Nebraska Brand,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
9/13/2024 18:51,Bobcat,John,Feeding/Observation,9/13/2024,6:00:00 PM,,Yes,,Nebraska Brand,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/13/2024 9:35,Red Fox,John,Feeding/Observation,9/13/2024,9:30:00 AM,,Yes,,,Fresh Vegetables,,,,,,,,,,,,,,O.25 lb of mix veg/sweet potatoes and 0.1 lb of nb,,,,DVE,NSF
9/13/2024 9:33,Bobcat,John,Feeding/Observation,9/13/2024,9:00:00 AM,,Yes,,,,,,,,,,,,,,,,,0.60 lb of nb ,,,,DVE,NSF
9/12/2024 19:37,Red Fox,John,Feeding/Observation,9/12/2024,6:45:00 PM,,Yes,,,,,,,,,,,,,,,,,0.40 lb of nb ,,,,DVE,NSF
9/12/2024 19:36,Bobcat,Tyler,Feeding/Observation,9/12/2024,6:30:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/12/2024 15:22,Red Fox,John,Feeding/Observation,9/12/2024,9:30:00 AM,,Yes,,,,,,,,,,,,,,,,,0.25 lb of mix veg and 0.1 lb of NB,,,,DVE,NSF
9/12/2024 9:12,Bobcat,John,Feeding/Observation,9/12/2024,9:00:00 AM,,Yes,,,,,,,,,,,,,,,,,0.60 lb of nb ,,,,DVE,NSF
9/11/2024 17:04,Red Fox,John,Feeding/Observation,9/11/2024,4:45:00 PM,,Yes,,,"Fish, Mazuri Omnivore",,,,,,,,,,,,,,,,,,DVE,NSF
9/11/2024 17:04,Bobcat,John,Feeding/Observation,9/11/2024,4:30:00 PM,,Yes,,Nebraska Brand,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/11/2024 17:05,Wolf,John,Feeding/Observation,9/11/2024,2:00:00 PM,,Yes,,,,,,Nebraska Brand,,,,Nebraska Brand,Nebraska Brand,,,,,,,,,,DVE,Ela had severe limp but did eat
9/11/2024 10:30,Red Fox,John,Feeding/Observation,9/11/2024,9:15:00 AM,,Yes,,,Fresh Vegetables,,,,,,,,,,,,,,,,,,DVE,NSF
9/11/2024 10:28,Bobcat,John,Feeding/Observation,9/11/2024,9:00:00 AM,,Yes,,Nebraska Brand,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/10/2024 17:04,Red Fox,John,Feeding/Observation,9/10/2024,4:50:00 PM,,Yes,,Nebraska Brand,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
9/10/2024 17:03,Bobcat,John,Feeding/Observation,9/10/2024,4:30:00 PM,,Yes,,Nebraska Brand,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/10/2024 10:32,Red Fox,John,Feeding/Observation,9/10/2024,9:30:00 AM,,Yes,,,Fresh Vegetables,,,,,,,,,,,,,,,,,,DVE,NSF
9/10/2024 10:31,Bobcat,John,Feeding/Observation,9/10/2024,9:00:00 AM,,Yes,,Nebraska Brand,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/9/2024 20:09,Red Fox,John,Feeding/Observation,9/9/2024,7:45:00 PM,,Yes,,Nebraska Brand,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
9/9/2024 20:08,Bobcat,John,Feeding/Observation,9/9/2024,7:30:00 PM,,Yes,,Nebraska Brand,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/9/2024 11:58,Red Fox,John,Feeding/Observation,9/9/2024,10:00:00 AM,,Yes,,,,,,,,,,,,,,,,,0.25 mix veg and 0.1 lb of nb ,,,,DVE,NSF
9/9/2024 11:57,Bobcat,John,Feeding/Observation,9/9/2024,9:45:00 AM,,Yes,,,,,,,,,,,,,,,,,0.60 lb of nb ,,,,DVE,NSF
9/8/2024 19:46,Red Fox,Miranda,Feeding/Observation,9/8/2024,6:45:00 PM,,Yes,,,,,,,,,,,,,,,,,0.40 lb of chicken and nb ,,,,DVE,NSF
9/8/2024 19:44,Bobcat,Miranda,Feeding/Observation,9/8/2024,6:30:00 PM,,Yes,,,,,,,,,,,,,,,,,0.60 lb of chicken and nb ,,,,DVE,NSF
9/7/2024 19:42,Bobcat,Miranda,Feeding/Observation,9/7/2024,7:00:00 PM,,Yes,,,,,,,,,,,,,,,,,0.50 lb of nb,,,,DVE,NSF
9/7/2024 19:43,Red Fox,Miranda,Feeding/Observation,9/7/2024,6:45:00 PM,,Yes,,,,,,,,,,,,,,,,,0.40 lb of nb ,,,,DVE,NSF
9/8/2024 19:45,Red Fox,Miranda,Feeding/Observation,9/7/2024,6:45:00 PM,,Yes,,,,,,,,,,,,,,,,,0.40 lb of chicken and nb ,,,,DVE,NSF
9/7/2024 15:40,Wolf,Miranda,Feeding/Observation,9/7/2024,2:00:00 PM,,Yes,,,,OTHER,,Nebraska Brand,,,,Nebraska Brand,Nebraska Brand,,,,,,Some beef bones in,,,,DVE,NSF
9/7/2024 15:39,Red Fox,Miranda,Feeding/Observation,9/7/2024,9:45:00 AM,,Yes,,"Nebraska Brand, Fresh Vegetables",,,,,,,,,,,,,,,".15 lb sweet peppers, .1 lb nb each",,,,DVE,"Ndf, jamie ate his .1 nb but sabra cached hers"
9/7/2024 15:37,Bobcat,Miranda,Feeding/Observation,9/7/2024,9:35:00 AM,,Yes,,Nebraska Brand,,Nebraska Brand,,,,,,,,,,,,,.6lb ea,,,,DVE,NSF
9/7/2024 15:27,Bobcat,Miranda,Feeding/Observation,9/6/2024,6:15:00 PM,,Yes,,Whole prey,,Nebraska Brand,,,,,,,,,,,,,4 mice each about 30 min after nb,,,,DPE,NSF
9/7/2024 15:29,Red Fox,Miranda,Feeding/Observation,9/6/2024,6:00:00 PM,,Yes,,"Nebraska Brand, Whole prey",Nebraska Brand,,,,,,,,,,,,,,.35lb nb each and .15 in whole prey,,,,DVE,"Nsf both got 3ish mice each, trying to cache in mouths and steal from the others bowls"
9/7/2024 15:32,Wolf,Miranda,Feeding/Observation,9/6/2024,2:30:00 PM,,Yes,,OTHER,,Nebraska Brand,,,,,,,,,,,,,1 twist bone each,,,,DVE,"Nsf, bodaway biting at fence not hard but in frustration and tryong to put muzzle between gates while moving through track. His daily nb will be increased. "
9/6/2024 9:07,Red Fox,John,Feeding/Observation,9/6/2024,9:00:00 AM,,Yes,,,Fresh Vegetables,,,,,,,,,,,,,,,,,,DVE,NSF
9/6/2024 9:06,Bobcat,John,Feeding/Observation,9/6/2024,8:40:00 AM,,Yes,,Nebraska Brand,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/5/2024 17:49,Red Fox,Miranda,Feeding/Observation,9/5/2024,5:30:00 PM,,Yes,,,,,,,,,,,,,,,,,0.40 lb of NB,,,,DVE,NSF
9/5/2024 17:48,Bobcat,Miranda,Feeding/Observation,9/5/2024,5:10:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/5/2024 10:07,Red Fox,Miranda,Feeding/Observation,9/5/2024,9:30:00 AM,,Yes,,,Fresh Vegetables,,,,,,,,,,,,,,Half a cucumber each and mix veg to equal 0.25 lb each,,,,DVE,NSF
9/5/2024 10:05,Bobcat,Miranda,Feeding/Observation,9/5/2024,9:00:00 AM,,Yes,,,,,,,,,,,,,,,,,0.60 lb of NB,,,,DVE,NSF
9/4/2024 18:02,Red Fox,John,Feeding/Observation,9/4/2024,5:30:00 PM,,Yes,,Chicken,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
9/4/2024 17:25,Bobcat,John,Feeding/Observation,9/4/2024,5:00:00 PM,,Yes,,Nebraska Brand,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/4/2024 16:59,Wolf,John,Feeding/Observation,9/4/2024,2:00:00 PM,,Yes,,,,,,Nebraska Brand,,,,Nebraska Brand,Nebraska Brand,,,,,,,,,,DVE,NSF
9/4/2024 10:10,Red Fox,John,Feeding/Observation,9/4/2024,9:30:00 AM,,Yes,,,Fresh Vegetables,,,,,,,,,,,,,,,,,,DVE,NSF
9/4/2024 9:21,Bobcat,John,Feeding/Observation,9/4/2024,9:00:00 AM,,Yes,,Nebraska Brand,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/3/2024 17:53,Red Fox,John,Feeding/Observation,9/3/2024,5:50:00 PM,,Yes,,Nebraska Brand,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
9/3/2024 17:36,Bobcat,John,Feeding/Observation,9/3/2024,5:30:00 PM,,Yes,,Nebraska Brand,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/3/2024 11:53,Red Fox,John,Feeding/Observation,9/3/2024,9:30:00 AM,,Yes,,,Fresh Vegetables,,,,,,,,,,,,,,,,,,DVE,NSF
9/3/2024 9:25,Bobcat,John,Feeding/Observation,9/3/2024,9:20:00 AM,,Yes,,,,,,,,,,,,,,,,,0.60lb of NB ,,,,DVE,NSF
9/2/2024 19:31,Red Fox,John,Feeding/Observation,9/2/2024,7:00:00 PM,,Yes,,Nebraska Brand,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
9/2/2024 18:50,Red Fox,John,Feeding/Observation,9/2/2024,6:45:00 PM,,Yes,,"Nebraska Brand, Whole prey",Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
9/2/2024 10:26,Red Fox,Miranda,Feeding/Observation,9/2/2024,10:15:00 AM,,Yes,,Fresh Vegetables,,,,,,,,,,,,,,,Mix veg,,,,DVE,NSF
8/30/2024 9:34,Bobcat,John,Feeding/Observation,8/30/2024,9:30:00 AM,,Yes,,,,,,,,,,,,,,,,,0.60lb of nb,,,,DVE,NSF
8/28/2024 18:30,Red Fox,John,Feeding/Observation,8/28/2024,6:30:00 PM,,Yes,,Nebraska Brand,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
8/28/2024 18:25,Bobcat,John,Feeding/Observation,8/28/2024,6:00:00 PM,,Yes,,Nebraska Brand,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
8/28/2024 14:27,Wolf,John,Feeding/Observation,8/28/2024,2:00:00 PM,,Yes,,,,,,Nebraska Brand,,,,Nebraska Brand,Nebraska Brand,,,,,,,,,,DVE,NSF
8/27/2024 20:50,Red Fox,Miranda,Feeding/Observation,8/27/2024,5:20:00 PM,,No,"Jamie, Sabra started Caching",,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
8/27/2024 20:42,Bobcat,Miranda,Feeding/Observation,8/27/2024,5:15:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,"NSF, both started eating right away but slowed down/did not eat all right away"
8/27/2024 20:43,Wolf,Miranda,Feeding/Observation,8/27/2024,1:00:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
8/27/2024 20:46,Red Fox,Miranda,Feeding/Observation,8/27/2024,9:20:00 AM,,Yes,,Fresh Vegetables,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,"Sabra ate some right away, Jamie slow to come up, saw him by food after my walk around wolf habitat"
8/27/2024 20:41,Bobcat,Miranda,Feeding/Observation,8/27/2024,9:00:00 AM,,Yes,,Nebraska Brand,,Nebraska Brand,,,,,,,,,,,,,.6lb each,,,,DVE,"NSF, both ate all quickly"
8/26/2024 19:40,Red Fox,Miranda,Feeding/Observation,8/26/2024,7:00:00 PM,,Yes,,,,,,,,,,,,,,,,,0.40 lb of NB and chicken ,,,,DVE,NSF
8/26/2024 19:38,Bobcat,Miranda,Feeding/Observation,8/26/2024,6:50:00 PM,,Yes,,,,,,,,,,,,,,,,,0.60 lb of NB,,,,DVE,NSF
8/27/2024 21:05,Wolf,Miranda,Feeding/Observation,8/26/2024,12:00:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
8/27/2024 21:03,Bobcat,Miranda,Feeding/Observation,8/26/2024,9:30:00 AM,,Yes,,Nebraska Brand,,Nebraska Brand,,,,,,,,,,,,,.6lb each,,,,DVE,NSF
8/26/2024 19:40,Red Fox,Miranda,Feeding/Observation,8/26/2024,8:45:00 AM,,Yes,,Fresh Vegetables,,,,,,,,,,,,,,,0.20 lb of NB and veg,,,,DVE,NSF
8/26/2024 19:37,Red Fox,Miranda,Feeding/Observation,8/26/2024,7:00:00 AM,,Yes,,,,,,,,,,,,,,,,,0.40 of chicken and NB,,,,DVE,NSF
8/25/2024 16:50,Bobcat,John,Feeding/Observation,8/25/2024,4:30:00 PM,,Yes,,,OTHER,Chicken,,,,,,,,,,,,,Ground turkey ,,,,DVE,NSF
8/25/2024 9:55,Red Fox,John,Feeding/Observation,8/25/2024,9:45:00 AM,,Yes,,Fresh Vegetables,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
8/25/2024 9:33,Bobcat,John,Feeding/Observation,8/25/2024,9:30:00 AM,,Yes,,Nebraska Brand,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
8/24/2024 16:37,Red Fox,John,Feeding/Observation,8/24/2024,4:30:00 PM,,Yes,,"Nebraska Brand, Chicken",Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
8/24/2024 16:29,Bobcat,John,Feeding/Observation,8/24/2024,4:20:00 PM,,Yes,,,Nebraska Brand,Chicken,,,,,,,,,,,,,,,,,DVE,NSF
8/24/2024 15:58,Wolf,John,Feeding/Observation,8/24/2024,2:00:00 PM,,Yes,,,,,,"Nebraska Brand, OTHER",,,,Nebraska Brand,Nebraska Brand,,,,,,Bones,,,,DVE,NSF
8/24/2024 9:54,Red Fox,John,Feeding/Observation,8/24/2024,9:45:00 AM,,Yes,,Chicken,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
8/24/2024 9:29,Bobcat,John,Feeding/Observation,8/24/2024,9:00:00 AM,,Yes,,Chicken,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
8/23/2024 18:50,Red Fox,John,Feeding/Observation,8/23/2024,6:15:00 PM,,Yes,,Chicken,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
8/23/2024 18:49,Bobcat,John,Feeding/Observation,8/23/2024,6:00:00 PM,,Yes,,Chicken,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
8/21/2024 18:04,Red Fox,Miranda,Feeding/Observation,8/21/2024,5:20:00 PM,,Yes,,Fresh Vegetables,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
8/21/2024 18:04,Bobcat,Miranda,Feeding/Observation,8/21/2024,5:00:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
8/21/2024 18:01,Wolf,Miranda,Feeding/Observation,8/21/2024,2:00:00 PM,,Yes,,,,,,,,,,,,,,,,,8lb per wolf,,,,DVE,NSF
8/21/2024 10:46,Red Fox,Miranda,Feeding/Observation,8/21/2024,10:15:00 AM,,Yes,,"Nebraska Brand, Fresh Vegetables",,,,,,,,,,,,,,,0.15lb of NB and 0.15lb of mix vegetables ,,,,DVE,NSF
8/21/2024 10:25,Bobcat,Miranda,Feeding/Observation,8/21/2024,9:00:00 AM,,Yes,,,,,,,,,,,,,,,,,0.60 lb of NB,,,,DVE,NSF
8/20/2024 17:54,Red Fox,John,Feeding/Observation,8/20/2024,5:30:00 PM,,Yes,,,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
